DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	10q24.32	10	101845957	C10orf76	ARMH3			ENSG00000120029			rs1044258-T	rs1044258	0	1044258	3_prime_UTR_variant	0	0.66	1E-9	9.0		1.05	[1.03-1.06]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	5q31.2	5	138052751	FAM13B	FAM13B - RNU6-1148P	ENSG00000031003	ENSG00000222924		790	16604	rs10479177-G	rs10479177	0	10479177	intergenic_variant	1	0.31	2E-32	31.69897000433602	(EA)	1.1	[1.08-1.12]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	4q34.1	4	173526198	HAND2	HAND2			ENSG00000164107			rs10520260-A	rs10520260	0	10520260	3_prime_UTR_variant	0	0.69	9E-12	11.045757490560675		1.06	[1.04-1.07]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	4q34.1	4	173526198	HAND2	HAND2			ENSG00000164107			rs10520260-A	rs10520260	0	10520260	3_prime_UTR_variant	0	0.68	8E-10	9.096910013008056	(EA)	1.05	[1.04-1.07]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	10q25.2	10	110816937	RBM20	RBM20			ENSG00000203867			rs10749053-T	rs10749053	0	10749053	intron_variant	0	0.15	2E-7	6.698970004336019		1.06	[1.03-1.08]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	1q32.1	1	203057086	PPFIA4	PPFIA4			ENSG00000143847			rs10753933-T	rs10753933	0	10753933	intron_variant	0	0.48	6E-25	24.221848749616356		1.08	[1.06-1.09]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	9q33.3	9	124415987	PSMB7	PSMB7 - ADGRD2	ENSG00000136930	ENSG00000180264		543	35438	rs10760361-G	rs10760361	0	10760361	regulatory_region_variant	1	0.65	7E-9	8.154901959985743		1.04	[1.03-1.06]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12q24.31	12	122843353	HIP1R	HIP1R			ENSG00000130787			rs10773657-C	rs10773657	0	10773657	intron_variant	0	0.14	4E-7	6.3979400086720375		1.06	[1.03-1.08]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	10q24.32	10	102230055	PITX3	ELOVL3 - PITX3	ENSG00000119915	ENSG00000107859		466	131	rs10786662-G	rs10786662	0	10786662	TF_binding_site_variant	1	0.44	2E-11	10.698970004336019	(EA)	1.05	[1.04-1.07]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12p12.1	12	24619033	LINC00477, BCAT1	KNOP1P1 - RN7SL38P	ENSG00000256852	ENSG00000240481		34484	87755	rs10842383-C	rs10842383	0	10842383	intergenic_variant	1	0.86	1E-25	25.0		1.11	[1.09-1.14]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12p12.1	12	24619033	LINC00477, BCAT1	KNOP1P1 - RN7SL38P	ENSG00000256852	ENSG00000240481		34484	87755	rs10842383-C	rs10842383	0	10842383	intergenic_variant	1	0.85	1E-21	21.0	(EA)	1.11	[1.09-1.13]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	14q24.3	14	76960368	LRRC74, IRF2BPL	LINC01629			ENSG00000258602			rs10873299-A	rs10873299	0	10873299	non_coding_transcript_exon_variant	0	0.38	1E-10	10.0		1.05	[1.03-1.07]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	10q22.3	10	76175587	C10orf11	LRMDA			ENSG00000148655			rs11001667-G	rs11001667	0	11001667	intron_variant	0	0.22	1E-11	11.0		1.06	[1.05-1.08]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12q21.2	12	75830037	KRR1, PHLDA1							rs11180703-G	rs11180703	0	11180703	intron_variant	1	0.56	4E-10	9.397940008672037		1.05	[1.03-1.06]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12q21.2	12	75830037	KRR1, PHLDA1							rs11180703-G	rs11180703	0	11180703	intron_variant	1	0.54	8E-9	8.096910013008056	(EA)	1.04	[1.03-1.06]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	4q25	4	110735436	PITX2, C4orf32	PITX2 - LINC01438	ENSG00000164093	ENSG00000249519		93313	58967	rs112599895-G	rs112599895	0	112599895	intergenic_variant	1	0.01	7E-71	70.15490195998575	(EA)	1.9		Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	1q21.3	1	154890476	KCNN3, PMVK	KCNN3 - PMVK	ENSG00000143603	ENSG00000163344		20195	34264	rs11264280-T	rs11264280	0	11264280	intergenic_variant	1	0.31	5E-59	58.30102999566398		1.14	[1.12-1.15]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	1q21.3	1	154890476	KCNN3, PMVK	KCNN3 - PMVK	ENSG00000143603	ENSG00000163344		20195	34264	rs11264280-T	rs11264280	0	11264280	intergenic_variant	1	0.32	1E-57	57.0	(EA)	1.14	[1.12-1.16]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12p12.1	12	26195496	SSPN	SSPN			ENSG00000123096			rs113819537-C	rs113819537	0	113819537	5_prime_UTR_variant	0	0.74	2E-9	8.698970004336019		1.05	[1.03-1.07]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	12p12.1	12	26195496	SSPN	SSPN			ENSG00000123096			rs113819537-C	rs113819537	0	113819537	5_prime_UTR_variant	0	0.75	7E-9	8.154901959985743	(EA)	1.05	[1.03-1.07]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	10q24.33	10	103582915	NEURL	NEURL1			ENSG00000107954			rs11598047-G	rs11598047	0	11598047	non_coding_transcript_exon_variant	0	0.16	5E-58	57.30102999566398		1.17	[1.14-1.19]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	10q24.33	10	103582915	NEURL	NEURL1			ENSG00000107954			rs11598047-G	rs11598047	0	11598047	non_coding_transcript_exon_variant	0	0.16	1E-47	47.0	(EA)	1.16	[1.13-1.18]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	17q21.1	17	39874911	ZPBP2	ZPBP2			ENSG00000186075			rs11658278-T	rs11658278	0	11658278	intron_variant	0	0.52	3E-6	5.522878745280337		1.03	[1.02-1.05]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	7p22.3	7	836590	SUN1	SUN1			ENSG00000164828			rs11768850-T	rs11768850	0	11768850	intron_variant	0	0.42	5E-8	7.301029995663981		1.04	[1.03-1.05]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
2018-08-13	29892015	Roselli C	2018-06-11	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/29892015	Multi-ethnic genome-wide association study for atrial fibrillation.	Atrial fibrillation	55,114 European ancestry cases, 482,295 European ancestry controls, 8,180 Japanese ancestry cases, 28,612 Japanese ancestry controls, 1,307 African American ancestry cases, 7,660 African American ancestry controls, 845 Hispanic cases, 4,177 Hispanic controls	NA	7q31.2	7	116551247	CAV1	CAV1			ENSG00000105974			rs11773845-A	rs11773845	0	11773845	intron_variant	0	0.59	5E-58	57.30102999566398		1.12	[1.11-1.14]	Affymetrix, Illumina [up to 12149979] (imputed)	N	atrial fibrillation	http://www.ebi.ac.uk/efo/EFO_0000275	GCST006061	Genome-wide genotyping array
